5; 1; 10; 
4,98424; 1,01572; 11,2348; 
4,96851; 1,03133; 12,4184; 
4,95281; 1,04684; 13,5537; 
4,93713; 1,06225; 14,6434; 
4,92147; 1,07757; 15,6901; 
4,90584; 1,09278; 16,6962; 
4,89023; 1,1079; 17,6637; 
4,87465; 1,12292; 18,5948; 
4,85909; 1,13784; 19,4913; 
4,84356; 1,15267; 20,355; 
4,82806; 1,16741; 21,1875; 
4,81257; 1,18205; 21,9905; 
4,79712; 1,19661; 22,7652; 
4,78168; 1,21107; 23,5132; 
4,76628; 1,22544; 24,2356; 
4,75089; 1,23972; 24,9336; 
4,73554; 1,25391; 25,6084; 
4,7202; 1,26801; 26,2611; 
4,70489; 1,28203; 26,8925; 
4,68961; 1,29596; 27,5037; 
4,67435; 1,3098; 28,0955; 
4,65912; 1,32356; 28,6688; 
4,64391; 1,33724; 29,2243; 
4,62873; 1,35083; 29,7628; 
4,61357; 1,36433; 30,285; 
4,59843; 1,37776; 30,7915; 
4,58332; 1,3911; 31,2831; 
4,56824; 1,40436; 31,7602; 
4,55318; 1,41754; 32,2234; 
4,53815; 1,43065; 32,6734; 
4,52314; 1,44367; 33,1105; 
4,50815; 1,45661; 33,5354; 
4,49319; 1,46947; 33,9483; 
4,47826; 1,48226; 34,3499; 
4,46335; 1,49497; 34,7404; 
4,44846; 1,5076; 35,1204; 
4,4336; 1,52016; 35,4901; 
4,41876; 1,53264; 35,85; 
4,40395; 1,54505; 36,2004; 
4,38917; 1,55738; 36,5415; 
4,37441; 1,56963; 36,8739; 
4,35967; 1,58182; 37,1976; 
4,34496; 1,59393; 37,5131; 
4,33027; 1,60597; 37,8205; 
4,31561; 1,61793; 38,1202; 
4,30097; 1,62983; 38,4125; 
4,28636; 1,64165; 38,6974; 
4,27177; 1,6534; 38,9754; 
4,25721; 1,66508; 39,2466; 
4,24267; 1,67669; 39,5112; 
4,22816; 1,68823; 39,7694; 
4,21367; 1,69971; 40,0214; 
4,19921; 1,71111; 40,2675; 
4,18477; 1,72244; 40,5077; 
4,17036; 1,73371; 40,7423; 
4,15597; 1,74491; 40,9714; 
4,14161; 1,75604; 41,1952; 
4,12727; 1,76711; 41,4138; 
4,11296; 1,77811; 41,6275; 
4,09867; 1,78904; 41,8363; 
4,0844; 1,79991; 42,0403; 
4,07017; 1,81071; 42,2398; 
4,05595; 1,82145; 42,4347; 
4,04176; 1,83213; 42,6254; 
4,0276; 1,84274; 42,8118; 
4,01346; 1,85328; 42,9941; 
3,99934; 1,86376; 43,1724; 
3,98525; 1,87418; 43,3468; 
3,97119; 1,88454; 43,5174; 
3,95715; 1,89483; 43,6843; 
3,94313; 1,90506; 43,8477; 
3,92914; 1,91523; 44,0075; 
3,91518; 1,92534; 44,1639; 
3,90124; 1,93539; 44,317; 
3,88732; 1,94537; 44,4668; 
3,87343; 1,9553; 44,6135; 
3,85956; 1,96516; 44,7571; 
3,84572; 1,97497; 44,8977; 
3,83191; 1,98471; 45,0354; 
3,81811; 1,9944; 45,1701; 
3,80435; 2,00403; 45,3021; 
3,79061; 2,0136; 45,4314; 
3,77689; 2,02311; 45,558; 
3,7632; 2,03256; 45,682; 
3,74953; 2,04195; 45,8035; 
3,73589; 2,05129; 45,9224; 
3,72227; 2,06057; 46,039; 
3,70868; 2,06979; 46,1532; 
3,69511; 2,07895; 46,265; 
3,68157; 2,08806; 46,3746; 
3,66805; 2,09711; 46,482; 
3,65456; 2,10611; 46,5872; 
3,64109; 2,11505; 46,6903; 
3,62764; 2,12394; 46,7914; 
3,61423; 2,13277; 46,8904; 
3,60083; 2,14154; 46,9874; 
3,58746; 2,15026; 47,0825; 
3,57412; 2,15893; 47,1757; 
3,5608; 2,16754; 47,267; 
3,54751; 2,17609; 47,3565; 
3,53424; 2,1846; 47,4442; 
3,52099; 2,19305; 47,5302; 
3,50777; 2,20144; 47,6145; 
3,49458; 2,20979; 47,697; 
3,48141; 2,21808; 47,778; 
3,46826; 2,22632; 47,8573; 
3,45514; 2,2345; 47,9351; 
3,44205; 2,24264; 48,0113; 
3,42898; 2,25072; 48,086; 
3,41593; 2,25875; 48,1592; 
3,40291; 2,26672; 48,231; 
3,38992; 2,27465; 48,3013; 
3,37694; 2,28253; 48,3703; 
3,364; 2,29035; 48,4378; 
3,35108; 2,29813; 48,504; 
3,33818; 2,30585; 48,5689; 
3,32531; 2,31353; 48,6325; 
3,31246; 2,32115; 48,6948; 
3,29964; 2,32872; 48,7559; 
3,28684; 2,33625; 48,8157; 
3,27407; 2,34372; 48,8743; 
3,26132; 2,35115; 48,9318; 
3,2486; 2,35853; 48,988; 
3,2359; 2,36585; 49,0432; 
3,22323; 2,37313; 49,0972; 
3,21058; 2,38036; 49,1501; 
3,19796; 2,38755; 49,2019; 
3,18536; 2,39468; 49,2527; 
3,17279; 2,40177; 49,3024; 
3,16024; 2,40881; 49,3511; 
3,14772; 2,4158; 49,3988; 
3,13522; 2,42274; 49,4455; 
3,12275; 2,42964; 49,4912; 
3,1103; 2,43649; 49,5359; 
3,09787; 2,4433; 49,5797; 
3,08547; 2,45005; 49,6226; 
3,0731; 2,45676; 49,6646; 
3,06075; 2,46343; 49,7056; 
3,04843; 2,47005; 49,7458; 
3,03613; 2,47662; 49,7851; 
3,02385; 2,48315; 49,8235; 
3,0116; 2,48963; 49,8612; 
2,99938; 2,49607; 49,8979; 
2,98718; 2,50246; 49,9339; 
2,975; 2,5088; 49,969; 
2,96285; 2,5151; 50,0034; 
2,95072; 2,52136; 50,037; 
2,93862; 2,52757; 50,0698; 
2,92655; 2,53374; 50,1019; 
2,9145; 2,53987; 50,1332; 
2,90247; 2,54594; 50,1638; 
2,89047; 2,55198; 50,1936; 
2,87849; 2,55797; 50,2228; 
2,86654; 2,56392; 50,2512; 
2,85461; 2,56983; 50,279; 
2,84271; 2,57569; 50,3061; 
2,83084; 2,58151; 50,3325; 
2,81898; 2,58728; 50,3582; 
2,80716; 2,59302; 50,3833; 
2,79535; 2,59871; 50,4078; 
2,78358; 2,60436; 50,4316; 
2,77182; 2,60996; 50,4548; 
2,7601; 2,61553; 50,4774; 
2,74839; 2,62105; 50,4993; 
2,73672; 2,62653; 50,5207; 
2,72506; 2,63197; 50,5415; 
2,71343; 2,63736; 50,5617; 
2,70183; 2,64272; 50,5813; 
2,69025; 2,64803; 50,6003; 
2,6787; 2,65331; 50,6188; 
2,66717; 2,65854; 50,6368; 
2,65566; 2,66373; 50,6542; 
2,64419; 2,66888; 50,671; 
2,63273; 2,67399; 50,6873; 
2,6213; 2,67906; 50,7031; 
2,6099; 2,68409; 50,7184; 
2,59852; 2,68908; 50,7332; 
2,58716; 2,69402; 50,7474; 
2,57583; 2,69893; 50,7612; 
2,56453; 2,7038; 50,7745; 
2,55325; 2,70863; 50,7873; 
2,54199; 2,71342; 50,7996; 
2,53076; 2,71817; 50,8114; 
2,51956; 2,72289; 50,8227; 
2,50837; 2,72756; 50,8336; 
2,49722; 2,73219; 50,8441; 
2,48609; 2,73679; 50,8541; 
2,47498; 2,74134; 50,8636; 
2,4639; 2,74586; 50,8727; 
2,45284; 2,75034; 50,8813; 
2,44181; 2,75478; 50,8896; 
2,43081; 2,75918; 50,8974; 
2,41982; 2,76355; 50,9047; 
2,40887; 2,76787; 50,9117; 
2,39793; 2,77216; 50,9183; 
2,38703; 2,77641; 50,9244; 
2,37614; 2,78063; 50,9301; 
2,36529; 2,7848; 50,9355; 
2,35445; 2,78894; 50,9404; 
2,34365; 2,79304; 50,945; 
2,33286; 2,79711; 50,9491; 
2,3221; 2,80114; 50,9529; 
2,31137; 2,80513; 50,9563; 
2,30066; 2,80908; 50,9593; 
2,28998; 2,813; 50,962; 
2,27932; 2,81688; 50,9643; 
2,26869; 2,82072; 50,9662; 
2,25808; 2,82453; 50,9678; 
2,24749; 2,8283; 50,969; 
2,23693; 2,83204; 50,9699; 
2,2264; 2,83574; 50,9704; 
2,21589; 2,8394; 50,9705; 
2,20541; 2,84303; 50,9704; 
2,19495; 2,84663; 50,9698; 
2,18451; 2,85018; 50,969; 
2,1741; 2,85371; 50,9678; 
2,16372; 2,85719; 50,9663; 
2,15336; 2,86065; 50,9645; 
2,14302; 2,86406; 50,9623; 
2,13271; 2,86745; 50,9598; 
2,12242; 2,87079; 50,9571; 
2,11216; 2,87411; 50,9539; 
2,10193; 2,87738; 50,9505; 
2,09172; 2,88063; 50,9468; 
2,08153; 2,88384; 50,9428; 
2,07137; 2,88701; 50,9384; 
2,06123; 2,89015; 50,9338; 
2,05112; 2,89326; 50,9289; 
2,04103; 2,89633; 50,9236; 
2,03097; 2,89937; 50,9181; 
2,02093; 2,90237; 50,9123; 
2,01092; 2,90535; 50,9062; 
2,00093; 2,90828; 50,8998; 
1,99097; 2,91119; 50,8932; 
1,98103; 2,91406; 50,8862; 
1,97112; 2,9169; 50,879; 
1,96123; 2,9197; 50,8715; 
1,95137; 2,92248; 50,8637; 
1,94153; 2,92521; 50,8557; 
1,93172; 2,92792; 50,8474; 
1,92193; 2,93059; 50,8388; 
1,91217; 2,93323; 50,8299; 
1,90243; 2,93584; 50,8208; 
1,89271; 2,93842; 50,8114; 
1,88303; 2,94096; 50,8018; 
1,87336; 2,94347; 50,7919; 
1,86372; 2,94595; 50,7818; 
1,85411; 2,9484; 50,7714; 
1,84452; 2,95081; 50,7607; 
1,83495; 2,9532; 50,7498; 
1,82541; 2,95555; 50,7386; 
1,8159; 2,95787; 50,7272; 
1,80641; 2,96016; 50,7156; 
1,79694; 2,96241; 50,7037; 
1,7875; 2,96464; 50,6916; 
1,77809; 2,96683; 50,6792; 
1,7687; 2,969; 50,6666; 
1,75933; 2,97113; 50,6538; 
1,74999; 2,97323; 50,6407; 
1,74067; 2,9753; 50,6274; 
1,73138; 2,97734; 50,6138; 
1,72212; 2,97935; 50,6; 
1,71287; 2,98133; 50,586; 
1,70366; 2,98327; 50,5718; 
1,69447; 2,98519; 50,5573; 
1,6853; 2,98708; 50,5426; 
1,67616; 2,98893; 50,5277; 
1,66704; 2,99076; 50,5126; 
1,65795; 2,99255; 50,4972; 
1,64888; 2,99432; 50,4816; 
1,63984; 2,99606; 50,4658; 
1,63082; 2,99776; 50,4498; 
1,62183; 2,99944; 50,4336; 
1,61286; 3,00109; 50,4172; 
1,60392; 3,0027; 50,4005; 
1,595; 3,00429; 50,3836; 
1,5861; 3,00585; 50,3665; 
1,57724; 3,00738; 50,3492; 
1,56839; 3,00888; 50,3317; 
1,55957; 3,01035; 50,314; 
1,55078; 3,01179; 50,2961; 
1,54201; 3,0132; 50,2779; 
1,53327; 3,01459; 50,2596; 
1,52455; 3,01594; 50,2411; 
1,51585; 3,01727; 50,2223; 
1,50718; 3,01856; 50,2034; 
1,49854; 3,01983; 50,1842; 
1,48992; 3,02107; 50,1649; 
1,48132; 3,02229; 50,1453; 
1,47275; 3,02347; 50,1256; 
1,46421; 3,02463; 50,1056; 
1,45569; 3,02575; 50,0855; 
1,44719; 3,02685; 50,0651; 
1,43872; 3,02792; 50,0446; 
1,43027; 3,02897; 50,0238; 
1,42185; 3,02998; 50,0029; 
1,41346; 3,03097; 49,9818; 
1,40509; 3,03193; 49,9605; 
1,39674; 3,03286; 49,939; 
1,38842; 3,03377; 49,9173; 
1,38012; 3,03465; 49,8954; 
1,37185; 3,0355; 49,8733; 
1,3636; 3,03632; 49,851; 
1,35538; 3,03712; 49,8286; 
1,34718; 3,03788; 49,8059; 
1,33901; 3,03863; 49,7831; 
1,33086; 3,03934; 49,7601; 
1,32274; 3,04003; 49,7369; 
1,31464; 3,04069; 49,7135; 
1,30657; 3,04132; 49,6899; 
1,29852; 3,04193; 49,6661; 
1,2905; 3,04251; 49,6422; 
1,2825; 3,04307; 49,6181; 
1,27453; 3,0436; 49,5938; 
1,26658; 3,0441; 49,5693; 
1,25866; 3,04457; 49,5446; 
1,25076; 3,04502; 49,5197; 
1,24288; 3,04545; 49,4947; 
1,23503; 3,04584; 49,4695; 
1,22721; 3,04622; 49,4441; 
1,21941; 3,04656; 49,4185; 
1,21163; 3,04688; 49,3928; 
1,20389; 3,04717; 49,3669; 
1,19616; 3,04744; 49,3407; 
1,18846; 3,04769; 49,3145; 
1,18079; 3,0479; 49,288; 
1,17313; 3,04809; 49,2614; 
1,16551; 3,04826; 49,2346; 
1,15791; 3,0484; 49,2076; 
1,15033; 3,04852; 49,1804; 
1,14278; 3,04861; 49,1531; 
1,13526; 3,04867; 49,1255; 
1,12776; 3,04871; 49,0979; 
1,12028; 3,04873; 49,07; 
1,11283; 3,04872; 49,042; 
1,1054; 3,04869; 49,0138; 
1,098; 3,04863; 48,9854; 
1,09062; 3,04854; 48,9568; 
1,08327; 3,04844; 48,9281; 
1,07594; 3,0483; 48,8992; 
1,06864; 3,04815; 48,8701; 
1,06137; 3,04797; 48,8409; 
1,05411; 3,04776; 48,8115; 
1,04689; 3,04753; 48,7819; 
1,03968; 3,04728; 48,7521; 
1,0325; 3,047; 48,7222; 
1,02535; 3,0467; 48,6921; 
1,01822; 3,04637; 48,6618; 
1,01112; 3,04602; 48,6314; 
1,00404; 3,04565; 48,6008; 
0,996988; 3,04525; 48,57; 
0,98996; 3,04483; 48,539; 
0,982956; 3,04438; 48,5079; 
0,975977; 3,04391; 48,4766; 
0,969023; 3,04342; 48,4452; 
0,962094; 3,04291; 48,4136; 
0,955189; 3,04237; 48,3818; 
0,94831; 3,0418; 48,3498; 
0,941455; 3,04122; 48,3177; 
0,934626; 3,04061; 48,2854; 
0,927821; 3,03998; 48,2529; 
0,921041; 3,03932; 48,2203; 
0,914286; 3,03865; 48,1874; 
0,907555; 3,03795; 48,1545; 
0,90085; 3,03722; 48,1213; 
0,894169; 3,03648; 48,088; 
0,887514; 3,03571; 48,0545; 
0,880883; 3,03492; 48,0209; 
0,874277; 3,0341; 47,9871; 
0,867696; 3,03327; 47,9531; 
0,861139; 3,03241; 47,9189; 
0,854608; 3,03153; 47,8846; 
0,848101; 3,03062; 47,8501; 
0,84162; 3,0297; 47,8155; 
0,835163; 3,02875; 47,7806; 
0,828731; 3,02778; 47,7457; 
0,822324; 3,02679; 47,7105; 
0,815942; 3,02577; 47,6752; 
0,809584; 3,02474; 47,6397; 
0,803252; 3,02368; 47,604; 
0,796944; 3,0226; 47,5682; 
0,790662; 3,0215; 47,5322; 
0,784404; 3,02038; 47,496; 
0,778171; 3,01923; 47,4597; 
0,771963; 3,01807; 47,4232; 
0,765779; 3,01688; 47,3865; 
0,759621; 3,01567; 47,3496; 
0,753487; 3,01444; 47,3126; 
0,747379; 3,01319; 47,2754; 
0,741295; 3,01192; 47,2381; 
0,735236; 3,01062; 47,2006; 
0,729202; 3,00931; 47,1629; 
0,723192; 3,00797; 47,125; 
0,717208; 3,00661; 47,087; 
0,711248; 3,00523; 47,0488; 
0,705314; 3,00384; 47,0104; 
0,699404; 3,00242; 46,9719; 
0,693519; 3,00098; 46,9332; 
0,687659; 2,99951; 46,8943; 
0,681824; 2,99803; 46,8552; 
0,676013; 2,99653; 46,816; 
0,670228; 2,99501; 46,7766; 
0,664467; 2,99346; 46,7371; 
0,658732; 2,9919; 46,6973; 
0,653021; 2,99032; 46,6574; 
0,647335; 2,98871; 46,6173; 
0,641673; 2,98709; 46,5771; 
0,636037; 2,98544; 46,5367; 
0,630426; 2,98378; 46,4961; 
0,624839; 2,98209; 46,4553; 
0,619277; 2,98039; 46,4144; 
0,613741; 2,97867; 46,3733; 
0,608229; 2,97692; 46,332; 
0,602741; 2,97516; 46,2905; 
0,597279; 2,97337; 46,2489; 
0,591842; 2,97157; 46,2071; 
0,586429; 2,96975; 46,1651; 
0,581042; 2,9679; 46,1229; 
0,575679; 2,96604; 46,0806; 
0,570341; 2,96416; 46,0381; 
0,565028; 2,96226; 45,9954; 
0,559739; 2,96034; 45,9525; 
0,554476; 2,9584; 45,9095; 
0,549238; 2,95644; 45,8663; 
0,544024; 2,95446; 45,8229; 
0,538835; 2,95247; 45,7793; 
0,533671; 2,95045; 45,7356; 
0,528532; 2,94842; 45,6917; 
0,523418; 2,94636; 45,6476; 
0,518329; 2,94429; 45,6033; 
0,513264; 2,9422; 45,5588; 
0,508225; 2,94009; 45,5142; 
0,50321; 2,93796; 45,4694; 
0,49822; 2,93581; 45,4244; 
0,493255; 2,93365; 45,3792; 
0,488315; 2,93146; 45,3338; 
0,4834; 2,92926; 45,2883; 
0,478509; 2,92704; 45,2426; 
0,473644; 2,9248; 45,1967; 
0,468803; 2,92254; 45,1506; 
0,463987; 2,92026; 45,1043; 
0,459196; 2,91797; 45,0578; 
0,45443; 2,91566; 45,0112; 
0,449689; 2,91333; 44,9644; 
0,444973; 2,91098; 44,9174; 
0,440281; 2,90861; 44,8702; 
0,435615; 2,90623; 44,8228; 
0,430973; 2,90382; 44,7752; 
0,426356; 2,9014; 44,7275; 
0,421764; 2,89897; 44,6796; 
0,417197; 2,89651; 44,6314; 
0,412654; 2,89404; 44,5831; 
0,408137; 2,89155; 44,5346; 
0,403644; 2,88904; 44,4859; 
0,399177; 2,88651; 44,437; 
0,394734; 2,88397; 44,388; 
0,390316; 2,88141; 44,3387; 
0,385923; 2,87883; 44,2892; 
0,381554; 2,87624; 44,2396; 
0,377211; 2,87362; 44,1898; 
0,372892; 2,87099; 44,1397; 
0,368599; 2,86835; 44,0895; 
0,36433; 2,86568; 44,0391; 
0,360086; 2,863; 43,9885; 
0,355867; 2,86031; 43,9377; 
0,351672; 2,85759; 43,8867; 
0,347503; 2,85486; 43,8355; 
0,343359; 2,85211; 43,7841; 
0,339239; 2,84935; 43,7325; 
0,335144; 2,84657; 43,6807; 
0,331074; 2,84377; 43,6287; 
0,327029; 2,84096; 43,5765; 
0,323009; 2,83813; 43,5241; 
0,319014; 2,83528; 43,4715; 
0,315043; 2,83241; 43,4187; 
0,311098; 2,82953; 43,3657; 
0,307177; 2,82664; 43,3125; 
0,303281; 2,82373; 43,2591; 
0,29941; 2,8208; 43,2055; 
0,295564; 2,81785; 43,1517; 
0,291743; 2,81489; 43,0977; 
0,287946; 2,81192; 43,0435; 
0,284175; 2,80892; 42,989; 
0,280428; 2,80591; 42,9344; 
0,276706; 2,80289; 42,8796; 
0,273009; 2,79985; 42,8245; 
0,269337; 2,79679; 42,7693; 
0,26569; 2,79372; 42,7138; 
0,262067; 2,79063; 42,6581; 
0,25847; 2,78753; 42,6022; 
0,254897; 2,78441; 42,5461; 
0,251349; 2,78128; 42,4898; 
0,247826; 2,77813; 42,4333; 
0,244328; 2,77496; 42,3765; 
0,240855; 2,77178; 42,3196; 
0,237407; 2,76859; 42,2624; 
0,233983; 2,76538; 42,205; 
0,230585; 2,76215; 42,1474; 
0,227211; 2,75891; 42,0895; 
0,223862; 2,75565; 42,0315; 
0,220538; 2,75238; 41,9732; 
0,217239; 2,7491; 41,9147; 
0,213965; 2,7458; 41,856; 
0,210715; 2,74248; 41,7971; 
0,207491; 2,73915; 41,7379; 
0,204291; 2,7358; 41,6785; 
0,201116; 2,73244; 41,6189; 
0,197966; 2,72907; 41,5591; 
0,194841; 2,72568; 41,499; 
0,191741; 2,72227; 41,4387; 
0,188665; 2,71886; 41,3782; 
0,185615; 2,71542; 41,3175; 
0,182589; 2,71197; 41,2565; 
0,179588; 2,70851; 41,1953; 
0,176613; 2,70504; 41,1338; 
0,173661; 2,70155; 41,0722; 
0,170735; 2,69804; 41,0102; 
0,167834; 2,69452; 40,9481; 
0,164957; 2,69099; 40,8857; 
0,162106; 2,68744; 40,8231; 
0,159279; 2,68388; 40,7602; 
0,156477; 2,6803; 40,6971; 
0,1537; 2,67672; 40,6338; 
0,150948; 2,67311; 40,5702; 
0,148221; 2,6695; 40,5064; 
0,145518; 2,66587; 40,4423; 
0,142841; 2,66222; 40,378; 
